epoch,train_loss,val_loss,train_accuracy,val_accuracy,train_f1_macro,val_f1_macro,train_qwk,val_qwk,lr
37,0.06804769597214685,1.5678504054012194,0.9743939911232502,0.8005464480874317,0.9746301774981093,0.6306165475722879,0.988440980456579,0.8262599914649993,6.985739453173907e-05
38,0.06576347793921442,1.7801181227783036,0.9761010583817002,0.8060109289617486,0.9760460498970625,0.6299043610451055,0.9897579019447765,0.8315717327980809,6.840622763423395e-05
39,0.052768747432873776,1.6713131254162292,0.9819050870604302,0.8114754098360656,0.9819784328746477,0.6470954857021236,0.9922506849726483,0.8530417345893622,6.693689601226463e-05
40,0.0517920978603339,1.4249996187908403,0.9836121543188802,0.8087431693989071,0.9835294807153989,0.6336144598684544,0.9922020162052285,0.8455244089877773,6.545084971874742e-05
41,0.04961668382657609,1.6392158536963124,0.9798566063502901,0.8114754098360656,0.9798878795651389,0.6518205963427431,0.9900198938432077,0.8475550740339473,6.394955530196153e-05
42,0.044514834535597216,1.5483033057770443,0.9832707408671901,0.819672131147541,0.9832731744848641,0.6508629819104119,0.9923728332578464,0.8531336096579871,6.243449435824278e-05
43,0.052783115923739514,1.7459183358103851,0.9805394332536702,0.8169398907103825,0.9804927195710068,0.656969696969697,0.9912641696597417,0.8609993253539533,6.090716206982718e-05
44,0.040712123615445045,1.6604147771668565,0.9829293274155002,0.8060109289617486,0.9827933558512832,0.6357142734463249,0.9935627532216081,0.8459872242380762,5.9369065729286285e-05
45,0.05876734084284763,1.5313614724112339,0.9757596449300102,0.8114754098360656,0.9758311903909377,0.6457976480505669,0.9871009078152861,0.8281149386332276,5.782172325201159e-05
46,0.035726045091232186,1.6154152539258446,0.9863434619324002,0.8060109289617486,0.9862610101832818,0.6424897585032155,0.9939797210244528,0.8298582396664693,5.626666167821527e-05
47,0.03974762940701029,1.7340862926889637,0.9832707408671901,0.8114754098360656,0.9833245773409978,0.6259627785303732,0.9932840207258422,0.8396688438575163,5.470541566592576e-05
