epoch,train_loss,val_loss,train_accuracy,val_accuracy,train_f1_macro,val_f1_macro,train_qwk,val_qwk,lr
1,1.063327932488027,0.8223382573310143,0.5786958006145442,0.7185792349726776,0.5608969948843314,0.537584303409569,0.6271284453248713,0.7817575049983214,9.997532801828658e-05
2,0.5853319903940583,0.7023533813940371,0.7903721406623421,0.7459016393442623,0.7875580961137524,0.582636843062375,0.8650942337641667,0.7869985779254608,9.990133642141359e-05
3,0.3876100204714576,0.8339147584034445,0.8654831000341413,0.73224043715847,0.864528283920205,0.5673687038750339,0.9285493418050836,0.8132329602112329,9.977809823015401e-05
4,0.2838377624129468,0.7726481508036129,0.8979173779446911,0.76775956284153,0.8995884377438502,0.5753985572809351,0.9461532589674889,0.8240757630285491,9.960573506572391e-05
5,0.24468221115797362,0.7702695587293698,0.9143052236258109,0.7568306010928961,0.9137557866496667,0.5585070974776857,0.9566588256453745,0.8209090948456912,9.93844170297569e-05
6,0.1902983945642734,0.8812768491890912,0.9368385114373506,0.7704918032786885,0.9362985322119302,0.6022348509561611,0.9671906881307328,0.7970138797670652,9.911436253643445e-05
7,0.19866159620871923,0.9554689256219916,0.9382041652441107,0.7786885245901639,0.9381563216456389,0.5902893393934556,0.9682174850006872,0.8490988337848981,9.879583809693738e-05
8,0.17668614020146947,1.0722330658813644,0.9433253670194606,0.7704918032786885,0.9429867789039281,0.6113058113058114,0.9701824123893003,0.8341049632531485,9.842915805643157e-05
9,0.14046779700887818,1.172642235547467,0.9545920109252305,0.7704918032786885,0.9536902762154164,0.6044269535178626,0.9764229393115083,0.821877488671451,9.801468428384717e-05
10,0.140360981407844,1.236178104994727,0.9590303857972005,0.7622950819672131,0.9589263600201804,0.5848500605984904,0.9781994708002584,0.823203552205137,9.75528258147577e-05
11,0.11498689774796494,1.2048611432476772,0.9644930010242404,0.773224043715847,0.9642313349321017,0.5958209459051017,0.9789548670216295,0.8175316899560611,9.70440384477113e-05
12,0.09576885103505295,1.2871043750497162,0.9709798566063503,0.7759562841530054,0.9710449352069789,0.5962950015007858,0.9880221460592788,0.8358791622504328,9.64888242944126e-05
13,0.08706955641181233,1.6051607190585526,0.9733697507681802,0.7431693989071039,0.9728646012632238,0.5383228845245183,0.9886735456995883,0.7956303857128662,9.588773128419907e-05
14,0.11594276112727198,1.2567770924073098,0.9607374530556504,0.7595628415300546,0.9610670681479341,0.5210746801353598,0.9796724596943693,0.7928267210802372,9.5241352623301e-05
15,0.08409052710325485,1.26751275987573,0.9750768180266303,0.7868852459016393,0.9751447494351467,0.6003044063143913,0.9873474389663924,0.8210376274892404,9.455032620941843e-05
16,0.0855903210707922,1.3382402704061707,0.9740525776715603,0.7786885245901639,0.974064469624099,0.5787315223793683,0.9878796889059581,0.817609369617637,9.381533400219321e-05
17,0.07466929266793662,1.297493816724892,0.9750768180266303,0.7841530054644809,0.9748266408774023,0.6190420101313956,0.9893825130591827,0.8479780689673264,9.303710135019722e-05
