epoch,train_loss,train_accuracy,train_precision,train_recall,train_f1_score,train_specificity,train_roc_auc,train_qwk,val_loss,val_accuracy,val_precision,val_recall,val_f1_score,val_specificity,val_roc_auc,val_qwk
1,0.6166324729691922,0.6162512803004438,0.2999356528929727,0.31428687436326685,0.27795547845618696,0.877829727027368,0.734570788003231,0.44261120407329024,0.9721944744143981,0.4672131147540984,0.23247030155345721,0.27,0.2143728495464498,0.8478858436413615,0.6080749479729787,0.3077778614501451
2,0.5014849756410318,0.6821440764766131,0.3959162371790471,0.36704864630485273,0.3399700607555701,0.9041545288407109,0.7970419063923694,0.5983377091587556,0.5650470318690024,0.6830601092896175,0.2683673469387755,0.35333333333333333,0.30145784081954297,0.9027568922305764,0.8070429379326752,0.632677639502208
3,0.4755182550929438,0.701946056674633,0.4028859145548543,0.39172361880523277,0.36631291482584893,0.9121533066451615,0.8193285056975034,0.6307602543652603,0.5695669335094306,0.6612021857923497,0.25399655681259226,0.3337777777777778,0.2874466199339296,0.8922144069852049,0.7946201272315367,0.6001689051134661
4,0.4650039127069189,0.7050187777398429,0.36815489537526286,0.38818744803693095,0.36168826380018787,0.9119087364523575,0.8187520094517563,0.6411021890678397,0.5350590095819672,0.6666666666666666,0.33611111111111114,0.35983783783783785,0.3374294670846395,0.8953019129842451,0.7936958264060423,0.5992221762515515
5,0.45000603654637766,0.7138955274837828,0.5628572704537335,0.39593999991683726,0.37192082910464996,0.9160008453364081,0.8251759914604213,0.6610858505135313,0.5040836273972454,0.6994535519125683,0.3576420085854048,0.3873933933933934,0.3585798278481206,0.9117624190882146,0.8377486502992213,0.6774870340220547
6,0.4367637519453442,0.7241379310344828,0.508560049288574,0.41340852137424366,0.3922367534913313,0.9191123551316125,0.8338116267570899,0.664443440519825,0.4759989776572243,0.6939890710382514,0.4911555672545407,0.4106486486486486,0.40691841665732004,0.9083504292368104,0.8380805316986717,0.6425088959109246
7,0.43178603255828113,0.7203823830658928,0.44053427305314335,0.40943090048533487,0.3861516727032629,0.9182602129664534,0.8370068637704392,0.6623705788826945,0.5300153949873043,0.6939890710382514,0.36353233259411744,0.39035435435435434,0.36297605926325816,0.9104325047068856,0.8313521703837686,0.6467517498755084
8,0.42696548484013974,0.7231136906794128,0.5153182598284672,0.4140195251570621,0.3937909473182475,0.9195043513163368,0.837338106499937,0.6678437401778228,0.5136993532298041,0.6939890710382514,0.3642944472745797,0.3893153153153153,0.36506705808345563,0.9086417140999377,0.83732933053001,0.6657468901686319
9,0.41789534084623525,0.7251621713895527,0.4906528112791257,0.4108027500288949,0.38993488838163837,0.9197226780589876,0.8464857655780287,0.6835168676015273,0.5385690521998484,0.6885245901639344,0.4389047619047619,0.40901501501501497,0.39179304514531843,0.9110074898427092,0.8315898953295872,0.6856005524644744
10,0.43168084300512666,0.7244793444861728,0.5249396565492833,0.4154161761449391,0.3978801057660032,0.9191926952186611,0.8356670756268573,0.6772771120640224,0.4949321740312003,0.7076502732240437,0.5232429558745348,0.41561561561561566,0.4121534391534391,0.9110941856487995,0.8412895275211725,0.6710808817503893
