epoch,train_loss,val_loss,train_accuracy,val_accuracy,train_precision,val_precision,train_recall,val_recall,train_f1_score,val_f1_score,train_specificity,val_specificity,train_roc_auc,val_roc_auc,train_qwk,val_qwk
1,1.0963617411275572,1.183160188523206,0.5187343880099917,0.5872093023255814,0.4160582195813254,0.572163179631716,0.5187343880099917,0.5872093023255814,0.45661820002328457,0.5354280194068551,0.8402583111988783,0.884,0.6646911134938621,0.8383868437050577,0.24496473430338928,0.5203513833788449
2,1.0011600228334894,0.9998620071194388,0.5507910074937552,0.6598837209302325,0.4417072783035656,0.5114748650401784,0.5507910074937552,0.6598837209302325,0.48679432507458,0.5753852005243644,0.8550794097372526,0.8885714285714286,0.6957695940933214,0.8459674992898941,0.3176668146019357,0.4343283399272424
3,0.9652436770350727,0.8212001865560358,0.5636969192339717,0.7151162790697675,0.4512916417173658,0.5967900425810678,0.5636969192339717,0.7151162790697675,0.4982079069440531,0.6380227396437488,0.8594637568094848,0.9120780397595931,0.7151689113243297,0.8934256652349057,0.3421489214124067,0.592692467439078
4,0.9404537419214943,0.81659689003771,0.5636969192339717,0.7093023255813954,0.47781711308297015,0.6106676083899771,0.5636969192339717,0.7093023255813954,0.5073439263766025,0.6269200201546925,0.8603454096846785,0.9091813222376329,0.710245758290292,0.8955122769338593,0.33955295203982916,0.5908759529958358
5,0.9118464604908267,0.9526962204412981,0.5907577019150708,0.6715116279069767,0.5050874181385256,0.5107275421024012,0.5907577019150708,0.6715116279069767,0.5345349359395626,0.5800193046969195,0.8705106154859553,0.8893714285714285,0.7507021520612954,0.889728124933024,0.40571567863788616,0.4863401218788238
6,0.9113656317950874,0.9497807418758218,0.5383014154870941,0.6744186046511628,0.4651826842421622,0.5134051436963035,0.5383014154870941,0.6744186046511628,0.48815095496438804,0.5828827878094434,0.8522809766288539,0.8905142857142858,0.6843459138364145,0.8857779629962769,0.3149452544611834,0.5110793250581847
7,0.8977498364764334,0.8061391467397864,0.5716069941715237,0.7354651162790697,0.4925764124517243,0.6484455910466045,0.5716069941715237,0.7354651162790697,0.5178688386410011,0.683089414595028,0.864680211095358,0.923700046232085,0.7319009693245494,0.8987647019405676,0.37772028714108163,0.67474474417306
8,0.9066864076434382,0.8829109072685242,0.5457951706910907,0.7151162790697675,0.471516870825328,0.6123279562596423,0.5457951706910907,0.7151162790697675,0.49554954941617735,0.6588592125995885,0.8554543081362034,0.9107506241331483,0.6927514340317553,0.8946272062011387,0.33956477085026515,0.523044248233789
9,0.8874641785163753,0.871357337995009,0.537052456286428,0.6918604651162791,0.4662133289080061,0.6146811355720386,0.537052456286428,0.6918604651162791,0.4906483263506371,0.6467291957567537,0.8524032854433298,0.9106441054091541,0.6826243118962502,0.8804085786785318,0.28135136461361454,0.5446967147332178
10,0.8862231209972836,0.8068701800974932,0.5666111573688593,0.7238372093023255,0.4916644224851188,0.6273939399002049,0.5666111573688593,0.7238372093023255,0.5223011373181741,0.6717945435934553,0.864065289989545,0.9174550161812298,0.7094252868436112,0.8974240908491001,0.36855589066519623,0.5857397051347231
11,0.8694697849403153,0.7892186831344258,0.5603663613655288,0.7209302325581395,0.4862598800762186,0.6180213095474723,0.5603663613655288,0.7209302325581395,0.5152693148507397,0.6634746708774832,0.8627432570689846,0.914024225612575,0.7145869799728651,0.9027242055762865,0.36562458642765916,0.6003090005840865
12,0.8786494929269449,0.9475801709023389,0.5724396336386345,0.6947674418604651,0.5006045015429849,0.5934377718391555,0.5724396336386345,0.6947674418604651,0.5298602935778006,0.6206676410124631,0.8657859841393052,0.905829680998613,0.7193794456740279,0.8825220097575182,0.3610086017041938,0.618457496576552
13,0.8817095103248066,0.783340422944589,0.5524562864279767,0.7267441860465116,0.48333919399803676,0.635007916025329,0.5524562864279767,0.7267441860465116,0.5111889323819002,0.6772706911372229,0.859674337357518,0.9207704114655572,0.705978426604031,0.9031560940643445,0.328805791283845,0.619802081403446
14,0.8706919520303903,0.8064124882221222,0.5366361365528726,0.7209302325581395,0.4689647435560969,0.6165412144865745,0.5366361365528726,0.7209302325581395,0.49499864140942096,0.663828197072916,0.8547719443502448,0.9127681923254738,0.7003148376472557,0.9035309129989201,0.31923936538603026,0.5629713020672826
15,0.8732691744700173,0.7836626619100571,0.5582847626977518,0.7180232558139535,0.48647719849658805,0.6207209077848612,0.5582847626977518,0.7180232558139535,0.5141426647163532,0.6657059621470324,0.861144146622499,0.915322052704577,0.7193421712597198,0.8999356701594977,0.3275206975162981,0.587207862707377
16,0.8228821651825052,0.7744230695746162,0.5857618651124064,0.7296511627906976,0.617464953592893,0.6425110741971207,0.5857618651124064,0.7296511627906976,0.5445742140233898,0.6753283807062876,0.8718553761036489,0.9206132223763293,0.734931654765154,0.9005748801527975,0.4022175963923197,0.6698260347930414
17,0.8454542347532235,0.8418671095913107,0.5620316402997502,0.7209302325581395,0.4996762462994828,0.649471197119712,0.5620316402997502,0.7209302325581395,0.5177382987239822,0.671687406581951,0.8623707432597211,0.915548130436879,0.7136111827710624,0.8835616778188939,0.35970762559021496,0.5726802624758196
18,0.8435360266278121,0.8006423644044183,0.5624479600333055,0.7209302325581395,0.5452689425094174,0.649437984496124,0.5624479600333055,0.7209302325581395,0.5220711528941365,0.6721604608812156,0.863299571202408,0.9162338447225933,0.711232380093561,0.9013580901627198,0.3378985770418952,0.5772273474030076
19,0.8432659665677721,0.783660195090554,0.556203164029975,0.7325581395348837,0.4932322663035942,0.6700471635501992,0.556203164029975,0.7325581395348837,0.5146337855575127,0.6888996155980344,0.8610065616818912,0.9232052732940218,0.6989512157150368,0.9014929750861445,0.33665275341889755,0.6168164640996834
20,0.8254670850093792,0.8978994651274248,0.5682764363030808,0.7209302325581395,0.5278095495136199,0.643072241598997,0.5682764363030808,0.7209302325581395,0.5320153631996195,0.6662544609151324,0.8663267160679403,0.912190941347651,0.7212805940856374,0.902003852855705,0.3876057612101921,0.5839882610425786
21,0.8413933178052208,0.8092183389446952,0.5570358034970858,0.7412790697674418,0.5058012689471845,0.6678900664302201,0.5570358034970858,0.7412790697674418,0.5162099670044835,0.6906214256233274,0.8604482804791262,0.9233546953929587,0.6992012181474458,0.9055221362340337,0.3481306170999606,0.6253501797326988
22,0.8113748229892048,0.8504080176353455,0.5728559533721899,0.7238372093023255,0.5242588333013185,0.6467411528154327,0.5728559533721899,0.7238372093023255,0.5392079029096158,0.6711454145799013,0.8689497950881202,0.9153162302981828,0.7316381330801113,0.891946882140023,0.3778233435343067,0.607315761161915
23,0.8493152570645541,0.795472955161875,0.5865945045795171,0.7412790697674418,0.5253992984233127,0.6720653377630122,0.5865945045795171,0.7412790697674418,0.5428594881057427,0.6911452628266259,0.8713870221240094,0.9225909413476512,0.7467255628631387,0.9095443695167792,0.4318016760864134,0.6369279095335323
24,0.8161008360962204,0.7761954421346838,0.5441298917568693,0.747093023255814,0.5756965613820557,0.6836629916407674,0.5441298917568693,0.747093023255814,0.5102611967912266,0.6909912930880736,0.8581267465644811,0.9243030079218537,0.7031176278085796,0.9009370651803583,0.3246945685682152,0.6620129505558259
25,0.8127887773000642,0.765393616123633,0.5782681099084097,0.747093023255814,0.5277849463612053,0.6834941685541037,0.5782681099084097,0.747093023255814,0.5420817012707096,0.7005836289404994,0.8688095838607286,0.9258678715372026,0.7323897143999616,0.9036441940019544,0.3799790795544541,0.6414396147509822
26,0.8177919073018017,0.7560935751958326,0.5903413821815154,0.7587209302325582,0.5638459665063563,0.6965786585535272,0.5903413821815154,0.7587209302325582,0.550573715455211,0.7073414169898031,0.8724479216653049,0.9275030079218537,0.7475529289260632,0.9085733470101688,0.4138746098152668,0.6703639449604489
27,0.8077839614934479,0.7833066501400687,0.5478767693588676,0.7558139534883721,0.5119359896736009,0.6808925314311771,0.5478767693588676,0.7558139534883721,0.5153888539436894,0.7033648272061308,0.8608542979138122,0.925066761967161,0.7256461609732404,0.9092137221428384,0.35632545235176527,0.6367897335639272
28,0.7783904073648895,0.7751064598560333,0.570774354704413,0.7383720930232558,0.5833738425134931,0.6778640856891865,0.570774354704413,0.7383720930232558,0.5394051191064112,0.679711784473212,0.8667540822337199,0.9236653836930959,0.7167139207720453,0.900138352347965,0.36241201265124934,0.6967032696018891
29,0.794837467915175,0.7658714259212668,0.5541215653621981,0.7354651162790697,0.5007223449316142,0.6727083763975049,0.5541215653621981,0.7354651162790697,0.5210777330596118,0.7026512691952927,0.8621828874335729,0.9246784464884887,0.7118131807764791,0.9127056395290662,0.3548443159420632,0.6508809771939603
30,0.7593037203842441,0.7949771041219885,0.5920066611157369,0.7441860465116279,0.5675573053612146,0.6700052369730296,0.5920066611157369,0.7441860465116279,0.5632244005734327,0.6917390567756284,0.8754057835529181,0.9198469746347524,0.7547213915443649,0.914365114196747,0.4264626047250949,0.6243486942685095
31,0.7798699270810513,0.7239218584515832,0.6024146544546212,0.7441860465116279,0.5747211341363794,0.6927029040007093,0.6024146544546212,0.7441860465116279,0.5702665128794876,0.7012959450363152,0.8782997033245741,0.9251589749897597,0.7654757099677736,0.9163863915161131,0.45209847028710404,0.6950794452056441
32,0.7803407350912789,0.7000532123175535,0.5699417152373022,0.75,0.5396810333450411,0.7099834116283081,0.5699417152373022,0.75,0.5357365558137677,0.7059535638857659,0.8661116515050331,0.9267798628446947,0.7268676759830374,0.9197720388799384,0.3748453076912316,0.6974069209859197
33,0.7827444443639541,0.7449333627115596,0.5628642797668609,0.7296511627906976,0.5314487341993303,0.6580871139916127,0.5628642797668609,0.7296511627906976,0.5326643808483483,0.6891717038882736,0.8655271441532122,0.9234126989703892,0.7341577845758919,0.9125482487047114,0.38275841727199655,0.6897812450324647
34,0.7649739675766585,0.8070762333544818,0.6161532056619484,0.7093023255813954,0.5726572370122035,0.6305653064209449,0.6161532056619484,0.7093023255813954,0.5824019275471863,0.6643124655894986,0.8831265659688018,0.9123770053234216,0.7799527564780669,0.9120796726496586,0.4640885147495889,0.6008771663396528
35,0.7390385349065263,0.6847709959203546,0.5770191507077436,0.75,0.5559138128476816,0.6730770871367878,0.5770191507077436,0.75,0.5513266021906756,0.7048550214224251,0.8698827063244027,0.9272560563367236,0.7267885365472668,0.9263224514184561,0.38535669223512237,0.69047268081761
36,0.7290349081652054,0.7078486572612416,0.5924229808492922,0.7441860465116279,0.5776654042444765,0.6820598780553945,0.5924229808492922,0.7441860465116279,0.5652523337349792,0.7073604469686787,0.8739011591840373,0.9275088790843025,0.7506804281866173,0.9247501019139643,0.4108577983797451,0.7135054325434662
37,0.7335086443665012,0.6875836049968546,0.575353871773522,0.7587209302325582,0.5595882002251589,0.7430373218304577,0.575353871773522,0.7587209302325582,0.55058576605387,0.7253954021056935,0.8686265800433606,0.9315425073199604,0.7375234461337812,0.9263414089685958,0.37032037671516826,0.7550481177126512
38,0.7258448652084301,0.724835139783946,0.5824313072439634,0.747093023255814,0.5579537281295152,0.7187355773881081,0.5824313072439634,0.747093023255814,0.5610371521794637,0.7253300756837261,0.8729138458227561,0.9311622374806892,0.744346906433242,0.9225171247004262,0.4093651452659396,0.7476249200694254
39,0.739985449622009,0.780143065886064,0.5466278101582015,0.7354651162790697,0.5251637379133489,0.6822320804086629,0.5466278101582015,0.7354651162790697,0.5258674320962553,0.7032168010413578,0.8598848192526798,0.9238568309835464,0.7154558245685734,0.9120799810283226,0.35140848553225335,0.6956335070028661
40,0.7135776886284746,0.6932203011079268,0.6107410491257286,0.7616279069767442,0.5915889423905252,0.6934373594032116,0.6107410491257286,0.7616279069767442,0.5925955495149767,0.7174711456576119,0.8816982396457995,0.9318541059006638,0.7727983854819126,0.9237432258860487,0.4733982516854255,0.7242179603957926
41,0.7105497846145503,0.6904219917275689,0.5861781848459617,0.7587209302325582,0.570352306581589,0.7120887530080249,0.5861781848459617,0.7587209302325582,0.5692698189821879,0.7232899861438788,0.8733111489294132,0.9331770053234216,0.7334801079181245,0.9293929444988464,0.41907251151081026,0.7292947603066899
42,0.6946484684352053,0.7324388677423651,0.6282264779350542,0.75,0.6112484208439833,0.728921886566253,0.6282264779350542,0.75,0.6115086809449467,0.7198910807904849,0.8890091603446066,0.9287498121689153,0.793680707592079,0.9240188292477978,0.5020548929376792,0.6913170802689577
43,0.6837154473887374,0.769664078950882,0.609075770191507,0.7761627906976745,0.5944447556264997,0.718449358204284,0.609075770191507,0.7761627906976745,0.5969257176549921,0.7347941695187719,0.8826710849191709,0.9368507803858914,0.7705871542316001,0.9260021542968017,0.4634533969845972,0.7386712453137836
44,0.6604081775178973,0.6800043515183709,0.5974188176519567,0.7616279069767442,0.5834388555767617,0.697267189770536,0.5974188176519567,0.7616279069767442,0.5845041537672999,0.7228546522070358,0.87837918777226,0.9317386353496259,0.7653742496096192,0.9370277487314769,0.4632171722915396,0.726061975623242
45,0.6801943119788012,0.6891779411922802,0.5836802664446294,0.7383720930232558,0.5714357587029207,0.7082544618712817,0.5836802664446294,0.7383720930232558,0.5724239210841611,0.7177157577118697,0.8747611586624776,0.9308488364338846,0.7398180874854415,0.9309024351833262,0.41699587140493277,0.7262860348696702
46,0.6303376934386247,0.6702293496240269,0.6332223147377186,0.752906976744186,0.6203532738425331,0.7223299867143174,0.6332223147377186,0.752906976744186,0.6223594034569166,0.7262313658985263,0.8902552307235279,0.929560945280089,0.7900934905506976,0.9388219398777364,0.5269721802998572,0.7472568620998763
47,0.6343757727781668,0.7158261442726309,0.6053288925895087,0.7558139534883721,0.5945557691301462,0.7357727477684742,0.6053288925895087,0.7558139534883721,0.5954755584923764,0.7359015334851263,0.8800920733401492,0.9329986314053402,0.7488341314133532,0.9292401737131118,0.4523660485792318,0.7684641072769163
48,0.6438074122300211,0.8574809255925092,0.6094920899250624,0.7412790697674418,0.5950940460855102,0.6716507731839222,0.6094920899250624,0.7412790697674418,0.5973119897928417,0.6979929178841711,0.8821890210763479,0.9259818826953022,0.7758529095965684,0.9252034344143016,0.46999158910982786,0.6637555980042037
49,0.6111059802652195,0.7484298131682656,0.6194837635303914,0.7325581395348837,0.6061211292225205,0.6945302123753222,0.6194837635303914,0.7325581395348837,0.6087076289599911,0.7080747346193442,0.8846787960040869,0.9253765860859771,0.7705233287532564,0.9293031705945669,0.4656616193776205,0.7132840694277367
50,0.682282612640534,0.7376540018753572,0.6057452123230641,0.752906976744186,0.5903123187644258,0.6857623103710148,0.6057452123230641,0.752906976744186,0.5938267061111187,0.7135047637357619,0.8797755806786958,0.9304686461840255,0.77274604147813,0.9326093582906337,0.4544318814978474,0.725642891800097
51,0.5675465085648543,0.7663449116728522,0.6069941715237303,0.747093023255814,0.5973978349826606,0.7142945746506794,0.6069941715237303,0.747093023255814,0.5998029028640611,0.7251626613502592,0.8806338550527574,0.9292152306159588,0.7546605273799543,0.9281019260110664,0.4494439797948192,0.7429617274691324
52,0.564754007322504,0.7302500253373926,0.6373855120732723,0.7412790697674418,0.628024160478642,0.6925802898892989,0.6373855120732723,0.7412790697674418,0.6301627765020987,0.713050078665584,0.890945514713518,0.9287591973288576,0.7855498648010064,0.9351008275896078,0.4794292938414303,0.7579000633982632
53,0.6180602108800648,0.7407641966234554,0.6211490424646128,0.7558139534883721,0.6091161233727493,0.7430897102737718,0.6211490424646128,0.7558139534883721,0.6131407551487524,0.7446885231310088,0.8854500940981771,0.936204431394002,0.7676119221226901,0.9322251762070191,0.4814559125329708,0.7684381596218849
54,0.5751072922289766,0.7266629453409802,0.6165695253955037,0.747093023255814,0.606290282766126,0.7288820040013686,0.6165695253955037,0.747093023255814,0.6092078870794828,0.7338329161705265,0.8834061712703493,0.9330875297199208,0.7684532111830199,0.9371776796569623,0.43377401733202003,0.7777564668769716
