epoch,train_loss,val_loss,train_accuracy,val_accuracy,train_f1_macro,val_f1_macro,train_qwk,val_qwk,lr
12,0.13560248190470056,1.7843770202312665,0.9634687606691703,0.7923497267759563,0.9630704411025708,0.6334970462427867,0.9797482224668917,0.8262349753352325,9.64888242944126e-05
13,0.18106646753624167,1.4986757385617426,0.9522021167634005,0.8142076502732241,0.9523579455774493,0.6729356559093326,0.9736362076977696,0.8447780826888622,9.588773128419907e-05
14,0.15508209597435013,1.6731177066478884,0.9634687606691703,0.8032786885245902,0.9634674751132014,0.6189210147104884,0.9819925861269146,0.8393386560763386,9.5241352623301e-05
15,0.16619345902872315,1.3805842985138506,0.9576647319904404,0.819672131147541,0.9576161412597599,0.669025382287736,0.9779240519049832,0.8485837080325103,9.455032620941843e-05
16,0.15449119160774463,1.6597120375135144,0.9603960396039604,0.8005464480874317,0.9604634410290285,0.6305846800683221,0.9790913356703194,0.8456529806686683,9.381533400219321e-05
17,0.155852222286425,1.7101959518480883,0.9603960396039604,0.7950819672131147,0.959972016284173,0.6525812490107818,0.9783050112183757,0.8539307601769552,9.303710135019722e-05
18,0.11660081645730117,1.7232393779795232,0.9668828951860703,0.7786885245901639,0.9673725201295458,0.6381363346592113,0.9866088029932516,0.8307574802497482,9.22163962751008e-05
19,0.12601253301852702,1.5277858206232608,0.9699556162512804,0.8087431693989071,0.9695192862224358,0.6329550033184382,0.9837012778852581,0.8549650756971731,9.135402871372814e-05
20,0.09949615526262028,2.1907447001010483,0.9740525776715603,0.7950819672131147,0.973848663698383,0.658446237117076,0.9899682121217951,0.843246192055357,9.045084971874742e-05
21,0.09995758618129164,2.1817064402610593,0.9737111642198703,0.8032786885245902,0.973834700846709,0.6392455956897463,0.9865794573968625,0.8614777028138885,8.950775061878456e-05
22,0.12005388816327833,1.7838334976575008,0.9699556162512804,0.8032786885245902,0.9699669101777711,0.6479777421037166,0.9851053006373923,0.855673831486573,8.85256621387895e-05
23,0.13233851630277219,1.9922332003148724,0.9689313758962103,0.7950819672131147,0.9692101302379454,0.6296834282690658,0.9834583416851451,0.8468184465971893,8.750555348152302e-05
24,0.09976046048221848,2.073538577912283,0.9767838852850802,0.7978142076502732,0.9768369601810131,0.6603957636402906,0.9849438774330751,0.8430860522559304,8.644843137107061e-05
25,0.12671958181155946,2.211003232137418,0.9682485489928303,0.7978142076502732,0.9686333076827802,0.6266632369423666,0.9826029595945417,0.8404126523209374,8.53553390593274e-05
26,0.09934556889778103,2.1020919926719572,0.9774667121884603,0.8005464480874317,0.9774363845280132,0.6400651658352923,0.9888174560808085,0.848040522527326,8.422735529643446e-05
27,0.11464814551663234,2.2862039507446523,0.9747354045749402,0.7896174863387978,0.9744950833699356,0.6455393572381267,0.9859835586083445,0.8396819968424554,8.306559326618262e-05
28,0.08528168135414582,2.580467719815889,0.9788323659952202,0.8005464480874317,0.9788582384853661,0.6431175943308887,0.9906544204147845,0.839032240915176,8.187119948743451e-05
29,0.1022158801150044,2.4126964668479687,0.9723455104131102,0.8169398907103825,0.9724598139416404,0.6613375350140055,0.9854055972399357,0.863913583048834,8.064535268264886e-05
30,0.10282101408639972,2.4554105934538577,0.9764424718333903,0.8114754098360656,0.9762963527613444,0.6580267047530475,0.9888572664792307,0.8553627140579141,7.93892626146237e-05
31,0.07712685746178331,2.4370294148242024,0.9825879139638102,0.7950819672131147,0.9824205919650926,0.6202670504113176,0.9923771558730253,0.8345898091101416,7.810416889260657e-05
32,0.10075356863923539,2.1011090900362515,0.9747354045749402,0.7923497267759563,0.974968535803286,0.6511753811875942,0.9898433086427494,0.8465781977350101,7.679133974894987e-05
33,0.0817624120057119,2.4627272137538623,0.9757596449300102,0.8032786885245902,0.9757498781598786,0.6347292004378822,0.9862869609864274,0.8498684054534678,7.545207078751861e-05
34,0.062311428604163284,2.568676853854035,0.9842949812222601,0.8087431693989071,0.9840570663649173,0.6549410595527936,0.990788481249088,0.8635902754306932,7.40876837050858e-05
35,0.06653496048164081,2.9557533292757836,0.9842949812222601,0.8087431693989071,0.9840515471347482,0.6287532698836755,0.9918110183019011,0.8712966283656959,7.269952498697738e-05
36,0.0961385710917434,2.549700598766602,0.9764424718333903,0.8032786885245902,0.9764353894149373,0.6030645628593845,0.9863329452535003,0.847838877354041,7.128896457825368e-05
37,0.061959946695427384,2.5491958938895762,0.9853192215773301,0.8087431693989071,0.9851376646790719,0.6710336134291567,0.9947646378447921,0.8575526128327664,6.985739453173907e-05
38,0.07687317887562677,2.4491809109661027,0.9819050870604302,0.8005464480874317,0.9819235298390098,0.6182150621669225,0.9931761113911911,0.8515318034952006,6.840622763423395e-05
39,0.07692720957738451,2.340844860686487,0.9822465005121201,0.8087431693989071,0.9820824117824317,0.6777666421674958,0.9933317231632989,0.8377461424674637,6.693689601226463e-05
40,0.07657904225223552,2.285416849824421,0.9805394332536702,0.819672131147541,0.9802629249793121,0.6781645259893276,0.9916295821988023,0.8680969061468466,6.545084971874742e-05
41,0.0660659486194628,2.575876345291487,0.9832707408671901,0.8087431693989071,0.9830666725776659,0.6479372674109516,0.9928334023755055,0.8453504819663685,6.394955530196153e-05
42,0.04318793344144118,2.8858312088435527,0.9880505291908501,0.8060109289617486,0.9881340819560254,0.6363395686691122,0.9955068595116853,0.8617818368850523,6.243449435824278e-05
43,0.05761889128604973,2.4174352966266652,0.9832707408671901,0.8032786885245902,0.9833123035278006,0.6543858723234619,0.9935765812709749,0.8589995905374526,6.090716206982718e-05
44,0.06097251745822514,2.8429652659312685,0.9801980198019802,0.8169398907103825,0.9803002000875527,0.6581260998293483,0.9919955956587034,0.8588620363708187,5.9369065729286285e-05
45,0.05460166021975985,2.6740413550384843,0.9849778081256402,0.8087431693989071,0.9849586998273253,0.6384379540178652,0.9936573934036619,0.8625304305487933,5.782172325201159e-05
46,0.05037217836161124,2.634073059794848,0.9836121543188802,0.8142076502732241,0.9832946053912227,0.6576623986897747,0.9934513294019378,0.8747837651605318,5.626666167821527e-05
47,0.0504482309367374,3.2717537920451,0.9883919426425402,0.8087431693989071,0.9882096534454197,0.6252494830378434,0.9954450421052623,0.8600116428437405,5.470541566592576e-05
48,0.0642649206310964,2.471518283327056,0.9829293274155002,0.7923497267759563,0.9827254059924282,0.6337443694779525,0.9930385673233701,0.855656265135266,5.313952597646572e-05
49,0.04813617056221605,2.69347686133563,0.9863434619324002,0.7978142076502732,0.9861500232832814,0.632252939722961,0.994785926904,0.847883891504867,5.157053795390646e-05
50,0.05098964907805771,2.419948001087786,0.9839535677705702,0.8032786885245902,0.9838621467837712,0.6533784042035048,0.9934709350757065,0.8664736033500564,5.000000000000004e-05
51,0.05623012791445871,2.8491875953649335,0.9849778081256402,0.8142076502732241,0.9852010134277043,0.6607194338674367,0.994414513808929,0.8701256692624475,4.8429462046093626e-05
52,0.046740744149120765,2.8568608401601923,0.9825879139638102,0.8169398907103825,0.9825357156628003,0.6533947531581803,0.993741867525869,0.861122502368596,4.686047402353437e-05
53,0.046235776725865915,3.147651863693612,0.9856606350290201,0.8169398907103825,0.9859058253120759,0.6698645283229088,0.9937835065857327,0.8526677889189782,4.5294584334074315e-05
54,0.042177578071915224,3.281780433945696,0.9860020484807102,0.8087431693989071,0.986019402651056,0.589882685325479,0.9941880423286723,0.8421250487982379,4.373333832178482e-05
55,0.045334157221362185,2.519335993011672,0.9860020484807102,0.8169398907103825,0.986198872045988,0.67529377593577,0.9940463353423183,0.8526325762061533,4.217827674798849e-05
56,0.03247468481894519,3.8921851703063353,0.9897575964493001,0.8114754098360656,0.9897635905979039,0.6028509871920938,0.99720821867472,0.8496006377984144,4.06309342707138e-05
57,0.03533215070910844,3.366558028273713,0.9890747695459201,0.8142076502732241,0.9889344110485968,0.6638448547114508,0.9943537217465568,0.8460058363556733,3.909283793017292e-05
58,0.050246328306400745,2.7494391824165936,0.9866848753840901,0.8169398907103825,0.9867256536614063,0.6552079263058412,0.9951259259151132,0.8545728452121514,3.756550564175729e-05
59,0.04245054956517824,3.2871785034033767,0.9866848753840901,0.819672131147541,0.9864185080273963,0.6641666094367682,0.994432552916149,0.8370265118350152,3.6050444698038574e-05
60,0.049689722274872096,3.3346902416114723,0.9849778081256402,0.8114754098360656,0.98504440333653,0.63901400886695,0.9945328675069006,0.8415357014711159,3.4549150281252677e-05
61,0.037139559498779354,2.9412573788231087,0.9883919426425402,0.825136612021858,0.9884956775032814,0.6722246608140463,0.9958144877964094,0.8377747953427792,3.306310398773547e-05
62,0.03500493673966678,2.9010806956584183,0.9887333560942301,0.8087431693989071,0.9886885157758056,0.6650460813345915,0.9961214210468252,0.8564998909608897,3.159377236576615e-05
63,0.032558401173349225,3.2812209179915466,0.9880505291908501,0.819672131147541,0.9881945206064848,0.6741937896762535,0.995001245703999,0.8514000125670038,3.0142605468260998e-05
64,0.036824802157259535,3.2901115463416013,0.9849778081256402,0.819672131147541,0.9852432566701796,0.6596477648153491,0.9953329929114176,0.8538595732342078,2.8711035421746398e-05
65,0.037907421945773886,3.2835631620722867,0.9883919426425402,0.8224043715846995,0.9882575134854591,0.690173782935355,0.9938013377057013,0.8513439254569346,2.7300475013022693e-05
66,0.03816668424039566,3.5918982228402037,0.9890747695459201,0.8224043715846995,0.9890177070103263,0.6689911996152615,0.9968581176256717,0.8410546440177106,2.591231629491426e-05
