epoch,train_loss,val_loss,train_accuracy,val_accuracy,train_precision,val_precision,train_recall,val_recall,train_f1_score,val_f1_score,train_specificity,val_specificity,train_roc_auc,val_roc_auc,train_qwk,val_qwk
1,1.5382627454025066,2.026661694049835,0.4208992506244796,0.4796511627906977,0.5339650042351651,0.36625021856968,0.4208992506244796,0.4796511627906977,0.4463178171403872,0.3988143767263655,0.8566383196576487,0.8215066996527586,0.728241782807615,0.8060890887852338,0.34508526642093096,0.17092685574704836
2,1.3336922518464902,1.5172389854084363,0.5432972522897586,0.5348837209302325,0.6354223882385664,0.4658084163898117,0.5432972522897586,0.5348837209302325,0.5726955068791683,0.4821765140958586,0.8909049022846129,0.8873146415257759,0.8501177492458468,0.8614872918740948,0.4801578766440331,0.5584101415985812
3,1.2886634725608572,1.3313006271015515,0.5857618651124064,0.5552325581395349,0.6633298566445696,0.49583719239336993,0.5857618651124064,0.5552325581395349,0.5995933733966518,0.5089781678517746,0.9006004918437333,0.8945786135910698,0.8660614689179381,0.8809555608219035,0.5499209048196858,0.5242667362019753
4,1.2770494668688994,2.130465816367756,0.5766028309741882,0.2703488372093023,0.6392467959281418,0.36286832996544816,0.5766028309741882,0.2703488372093023,0.5742456683255105,0.26215422143944717,0.897168599862163,0.8177577903899662,0.8679331015448404,0.5724214710010272,0.5526733744310939,-0.12621182111956641
5,1.2545717711874982,1.4291388663378628,0.5986677768526228,0.5697674418604651,0.6486341464783613,0.41206759811891663,0.5986677768526228,0.5697674418604651,0.6040983458582981,0.4778295846692587,0.902667095026229,0.8716151426109212,0.8778864246990341,0.8920137722267554,0.607566999632865,0.48306154632465037
6,1.254711629539136,1.295591944997961,0.5999167360532889,0.622093023255814,0.6585444767976314,0.6593561395328625,0.5999167360532889,0.622093023255814,0.6005446754209968,0.6044141933032655,0.9025604045920087,0.9032046466171574,0.8788821846804687,0.9014917385011703,0.5981917855239559,0.6368984790019208
7,1.2452239650764212,1.266875676133416,0.5886761032472939,0.5581395348837209,0.6544756569629607,0.5103800822654644,0.5886761032472939,0.5581395348837209,0.5931951016710113,0.5234540464368037,0.9008951635319494,0.8983203347465768,0.8824321621289151,0.8953923831972103,0.5865829623684944,0.5721444203929823
8,1.223181241000725,1.8824679851531982,0.5920066611157369,0.5116279069767442,0.6701180751571688,0.4303019291754757,0.5920066611157369,0.5116279069767442,0.5922738552475267,0.4098206839589266,0.9029312341104507,0.8284905938189457,0.8886360350759942,0.8235643669771878,0.6230178941785892,0.19626945008214935
9,1.214709075870893,1.2215607653964649,0.6015820149875104,0.6656976744186046,0.6597046423317453,0.675822662271161,0.6015820149875104,0.6656976744186046,0.6045858012306355,0.6558882001071696,0.9046244582924519,0.9140453851945527,0.8854432139435994,0.9037321900133294,0.6166419742226144,0.5807783847968626
10,1.2192314596760352,1.2280738976868717,0.6219816819317235,0.6656976744186046,0.673244521533684,0.7119855446953526,0.6219816819317235,0.6656976744186046,0.627370550962259,0.6604148406629821,0.9077668587563646,0.9154690130320482,0.8908657531391141,0.9014088898123209,0.6256564724006526,0.6320548858926105
11,1.2077688760315346,1.3843084546652706,0.6144879267277269,0.6540697674418605,0.7023584912283011,0.6194513869540911,0.6144879267277269,0.6540697674418605,0.6203156441219048,0.6141756695434716,0.9084571670045503,0.8950473133852137,0.8947947016229388,0.8990431579807141,0.6428681087023089,0.5004099922621179
