epoch,train_loss,val_loss,train_accuracy,val_accuracy,train_f1_macro,val_f1_macro,train_qwk,val_qwk,lr
17,0.08069214387009853,1.2616379033020937,0.9754182314783203,0.7814207650273224,0.9753626404054956,0.6330436724640127,0.9876701692938946,0.8369409505993551,9.303710135019722e-05
18,0.08274962638192243,1.0718734964646928,0.9706384431546603,0.819672131147541,0.9702928715759516,0.6676443021949897,0.9841701759692605,0.8705361262341976,9.22163962751008e-05
19,0.07047591484910129,1.1520122309200098,0.9757596449300102,0.8169398907103825,0.9757775164524997,0.6710447517176583,0.9889551092981919,0.8793842886501677,9.135402871372814e-05
20,0.06519874450769728,1.3422258571197427,0.9784909525435302,0.8087431693989071,0.9783346451882068,0.654126459982505,0.9911769774653998,0.8543819775004645,9.045084971874742e-05
21,0.06475233644183939,1.3972833684233368,0.9805394332536702,0.773224043715847,0.9804501808405958,0.6146421403747598,0.9871186877978629,0.8336467109701311,8.950775061878456e-05
22,0.07054109659749276,1.3190900269753294,0.9740525776715603,0.8005464480874317,0.9742651220191192,0.653230631118278,0.9882911176429215,0.8438893844781445,8.85256621387895e-05
23,0.04633382125225041,1.2790329782037788,0.9829293274155002,0.8169398907103825,0.9827144738067505,0.6761289833930838,0.991630869232468,0.8546285681667911,8.750555348152302e-05
24,0.04939001521236174,1.3652800458376524,0.9839535677705702,0.7923497267759563,0.9839233919293356,0.644177900512336,0.9941520495308827,0.8386670193070617,8.644843137107061e-05
25,0.04841241893647401,1.466783497502895,0.9778081256401502,0.8060109289617486,0.9777526045626692,0.6405454545454545,0.9892299674001283,0.8479144476976057,8.53553390593274e-05
26,0.05167418897078656,1.5275487541500987,0.9798566063502901,0.7923497267759563,0.9799324461299348,0.6432120295163773,0.9910305783500841,0.8282876409301512,8.422735529643446e-05
27,0.05309931130498869,1.3852751991136478,0.9825879139638102,0.819672131147541,0.9826860863683813,0.694764686704204,0.9927503426582501,0.861360291456559,8.306559326618262e-05
28,0.06414372529495875,1.324812779009668,0.9808808467053602,0.7841530054644809,0.9809714385856807,0.6344150366071162,0.9926300421850166,0.8381668738300998,8.187119948743451e-05
29,0.04883722119447805,1.3633636838751413,0.9839535677705702,0.8114754098360656,0.9840523407236461,0.6530685615715353,0.9919401157020377,0.8535355209630748,8.064535268264886e-05
30,0.05824876719675246,1.4600177220796626,0.9764424718333903,0.7950819672131147,0.9765373925729198,0.6158643809042975,0.9905342072331957,0.8575979378936361,7.93892626146237e-05
31,0.052923402630082675,1.5226895276640282,0.9836121543188802,0.8060109289617486,0.9839713953861031,0.6313196696622347,0.9915098963264526,0.8418338873057186,7.810416889260657e-05
32,0.047867473651233394,1.3956096263531128,0.9832707408671901,0.7950819672131147,0.9832682049317313,0.6254477966405199,0.9928720373138213,0.850878325726372,7.679133974894987e-05
33,0.06004997919917427,1.521492510545449,0.9791737794469102,0.7841530054644809,0.979084937834398,0.6061102510852382,0.9904318819046986,0.8395444167011603,7.545207078751861e-05
34,0.0484369927978904,1.4136612649823799,0.9836121543188802,0.8005464480874317,0.9837336855522312,0.632202541468045,0.9908717875021404,0.8519218942900343,7.40876837050858e-05
35,0.03801259401914295,1.489857015713968,0.9877091157391601,0.7950819672131147,0.9877215604053345,0.6352946700682007,0.9945855083420883,0.8245523866944072,7.269952498697738e-05
36,0.04573384858802986,1.5786745287681538,0.9849778081256402,0.8032786885245902,0.9850738818610193,0.6315097779506248,0.9933282607924588,0.8356533453075887,7.128896457825368e-05
37,0.043936388946175124,1.5084360779308883,0.9829293274155002,0.8114754098360656,0.9827829725127432,0.6499435409106501,0.9941901530368973,0.8437862245912532,6.985739453173907e-05
38,0.03525016411556107,1.5127924094434644,0.9887333560942301,0.7868852459016393,0.9887133064074931,0.6124633664519965,0.9951167845544463,0.8276693962943726,6.840622763423395e-05
39,0.033590980045050754,1.5441944351613195,0.9863434619324002,0.7896174863387978,0.9861302055360571,0.6113234325511825,0.9945322277304283,0.8298828986497062,6.693689601226463e-05
