epoch,train_loss,val_loss,train_accuracy,val_accuracy,train_f1_macro,val_f1_macro,train_qwk,val_qwk,lr
1,1.1498137863474358,0.7176443273252476,0.5261181290542848,0.7513661202185792,0.5165159026524176,0.6003050917336632,0.6237563466537837,0.8317107158440973,9.997532801828658e-05
2,0.7134629420836902,0.6830465741496269,0.7255035848412428,0.7622950819672131,0.7188962572955181,0.628899062031784,0.8283205485815756,0.8631331051031266,9.990133642141359e-05
3,0.5120678116392869,0.7117102155919934,0.8101741208603619,0.7814207650273224,0.8084040264477711,0.6393041093569318,0.8884051139054093,0.8477092283124537,9.977809823015401e-05
4,0.444630706394724,0.8714689551318278,0.8361215431888016,0.7377049180327869,0.8351260060461134,0.5730473814593059,0.9002540029570668,0.8029306234158315,9.960573506572391e-05
5,0.36991472586292423,0.8198376280851052,0.8733356094230112,0.7622950819672131,0.8716350272051001,0.6156634010495109,0.9288154904709562,0.8440194002955441,9.93844170297569e-05
6,0.32414220683035,0.9871979051681815,0.8883578012973711,0.7896174863387978,0.8879857595695422,0.6246419747375243,0.9340560652980583,0.8409933974019278,9.911436253643445e-05
7,0.26445675317481665,0.9882068176005707,0.9105496756572209,0.773224043715847,0.909838164465557,0.6402925465228007,0.9507974549707809,0.8414515925088161,9.879583809693738e-05
8,0.21154843969668044,1.187118715397973,0.9272789347900308,0.7868852459016393,0.9272771177717903,0.6019823881249314,0.9593853302287663,0.8439672240126017,9.842915805643157e-05
9,0.20293164809055425,1.3291505818112748,0.9317173096620007,0.7896174863387978,0.932615023664012,0.6040633768102738,0.9567160372381972,0.8468145022765652,9.801468428384717e-05
10,0.19523112050194985,1.2035634721161115,0.9341072038238306,0.7950819672131147,0.9337695138189229,0.6370085820612137,0.9609389957806156,0.8418099111482704,9.75528258147577e-05
11,0.16126882160634448,1.4008970649409123,0.9501536360532605,0.7814207650273224,0.9502441780759108,0.6031610413073828,0.9746382922284771,0.840075674274108,9.70440384477113e-05
12,0.16762983220004274,1.2800017586334156,0.9467395015363606,0.7868852459016393,0.9472378134711608,0.6268486642067476,0.9738202759644445,0.8286219991290626,9.64888242944126e-05
13,0.1555828215820176,1.3806887532945702,0.9528849436667804,0.7841530054644809,0.9526494394868743,0.6118280096663302,0.9767422699140682,0.8486039296794209,9.588773128419907e-05
14,0.15563945425503412,1.1745578786205562,0.9528849436667804,0.8114754098360656,0.9532490286772163,0.6395558578709956,0.9781591573864065,0.8572416209272451,9.5241352623301e-05
15,0.1284616111078138,1.2307727157661204,0.9621031068624104,0.8114754098360656,0.962110676422852,0.6358522268847223,0.9801658650211198,0.8558762915768674,9.455032620941843e-05
16,0.11765501406957722,1.3662653657452832,0.9580061454421305,0.8032786885245902,0.9580268638341728,0.6316495397515535,0.9756129521932874,0.8560175421444434,9.381533400219321e-05
17,0.10483952441890926,1.4655834709502797,0.9685899624445203,0.7896174863387978,0.9690165766920952,0.6291081771804663,0.9852828960883002,0.8346083083180014,9.303710135019722e-05
18,0.10225949385694678,1.5337319976556028,0.9706384431546603,0.8032786885245902,0.970987300819693,0.6184526344729364,0.9865819009772636,0.8515957523380855,9.22163962751008e-05
19,0.0850256854868598,1.7315324353363553,0.9754182314783203,0.7868852459016393,0.9757766020685263,0.6116522756522758,0.9887824591661842,0.8373882438208328,9.135402871372814e-05
20,0.09665731784587969,1.7866798620265092,0.9709798566063503,0.7923497267759563,0.9706761582416537,0.5922214520303392,0.9858492915363927,0.8467668586772923,9.045084971874742e-05
21,0.06887033602636991,1.7824744415610851,0.9788323659952202,0.7896174863387978,0.978768420052168,0.5636525282049578,0.9887202155556885,0.8558914118233625,8.950775061878456e-05
22,0.07174976437958362,1.7308492460987275,0.9761010583817002,0.7923497267759563,0.9759748356848654,0.6005778639202421,0.9865013397618326,0.8346621300154266,8.85256621387895e-05
