epoch,train_loss,val_loss,train_accuracy,val_accuracy,train_f1_macro,val_f1_macro,train_qwk,val_qwk,lr
1,1.290413786136644,1.1445196599908214,0.43222942983953566,0.5245901639344263,0.4274280080265137,0.3764764756201882,0.49607860912412804,0.6069810647313462,9.997532801828658e-05
2,0.9752386280622609,0.7689379815195427,0.5923523386821441,0.7076502732240437,0.5907506453209683,0.5378596984508833,0.7329095535171801,0.8331775244526922,9.990133642141359e-05
3,0.835669209471576,0.9439925724039964,0.6701946056674633,0.6502732240437158,0.6687907076793387,0.4837573439390317,0.7959498619386803,0.7503589442775245,9.977809823015401e-05
4,0.7959968561033781,0.8261805489415028,0.6862410378968932,0.7431693989071039,0.6868675018518491,0.5918935581542248,0.8029814961433399,0.8309159241023678,9.960573506572391e-05
5,0.7270753822582254,0.7948432587535004,0.7268692386480027,0.7404371584699454,0.7258766604546828,0.5949300699300699,0.8202935026003986,0.8417686377064675,9.93844170297569e-05
6,0.6384776455015402,0.8539752855978376,0.7640833048822123,0.7021857923497268,0.7603014160667252,0.5457975131704564,0.8695217463756041,0.8426922480448412,9.911436253643445e-05
7,0.6086076296538117,0.7070518317606931,0.7821782178217822,0.7486338797814208,0.7792255501998634,0.5923874416004093,0.8720588235294118,0.8304117444661085,9.879583809693738e-05
8,0.542683058329621,0.830006866181483,0.8033458518265619,0.7486338797814208,0.8042456055412996,0.6117456744926006,0.8873792088224471,0.846826281371272,9.842915805643157e-05
9,0.5356450250713151,0.8668079289093695,0.8077842266985319,0.7185792349726776,0.8094824451848135,0.5516436454895406,0.8840877733320678,0.8348189100755952,9.801468428384717e-05
10,0.46339225939854334,1.0142320466171848,0.8306589279617617,0.6857923497267759,0.8291039288093405,0.5201594773218058,0.902358436473428,0.8047869391500506,9.75528258147577e-05
11,0.4279242917137286,0.9545665762789263,0.8473881870945715,0.7377049180327869,0.846931417281797,0.594757510965699,0.9104644460917546,0.8239524243014505,9.70440384477113e-05
12,0.3967186565377065,1.006382846929988,0.8682144076476613,0.7404371584699454,0.8667370760312647,0.5535618141255417,0.9246373873275014,0.8287272772250693,9.64888242944126e-05
13,0.40759659889982436,0.9119040577423051,0.8620689655172413,0.7459016393442623,0.8618910291222747,0.6107843831457099,0.9248108008473094,0.8366035845728348,9.588773128419907e-05
14,0.34356598131366256,1.0644772256739805,0.8893820416524411,0.73224043715847,0.8887594701298627,0.5617539931333034,0.9386699917584412,0.8274340475642605,9.5241352623301e-05
15,0.3570915819517958,1.0455545264046864,0.8811881188118812,0.7650273224043715,0.8809957661228915,0.5692150714816553,0.9345852981979167,0.8038491958871605,9.455032620941843e-05
16,0.3368603139799759,1.137291317754756,0.895186070331171,0.7540983606557377,0.8940088490930688,0.5380299500491691,0.9436806811028254,0.8115673785118903,9.381533400219321e-05
17,0.2963886585085948,1.1551880539379646,0.9081597814953909,0.7568306010928961,0.9078355753236437,0.5571379487942246,0.95146896353582,0.801983101668091,9.303710135019722e-05
18,0.275559133286006,1.2071542981299546,0.9143052236258109,0.7540983606557377,0.9134290473261928,0.5918778467831796,0.9558402374033357,0.8239967222306084,9.22163962751008e-05
19,0.2784885712275458,1.2990235437745932,0.9153294639808809,0.7295081967213115,0.9144144524200349,0.5326535989391277,0.9561087277391422,0.8099646664877257,9.135402871372814e-05
20,0.27260644123104927,1.4201659919882366,0.9214749061113008,0.7213114754098361,0.92129388150277,0.5530953205999426,0.9579658681868253,0.8077897158654306,9.045084971874742e-05
21,0.2226441395197422,1.7262515961676022,0.9327415500170707,0.6857923497267759,0.9331186922832378,0.512507281382781,0.9629233214429249,0.7898267392823048,8.950775061878456e-05
22,0.23216569905513348,1.4121466700822278,0.9320587231136906,0.7295081967213115,0.9299544428688844,0.5685179740843239,0.9638428664551408,0.8211482330980986,8.85256621387895e-05
23,0.213383193668552,1.38455959013536,0.9388869921474906,0.7349726775956285,0.9383321018190014,0.5582184391349289,0.9702571334380736,0.8273707049029551,8.750555348152302e-05
24,0.19076813979551666,1.6283632445306888,0.9467395015363606,0.7431693989071039,0.9467696017007743,0.5827461166284695,0.9753043218011719,0.8112066793824451,8.644843137107061e-05
25,0.1799688729701278,1.484241775288552,0.9515192898600204,0.7759562841530054,0.9511013822287355,0.589973345760413,0.975548032552342,0.8392744316934259,8.53553390593274e-05
26,0.20083609760438273,1.3584613852187624,0.9463980880846705,0.7595628415300546,0.9464494623955482,0.5980009402662276,0.972440266587153,0.8266438941076003,8.422735529643446e-05
27,0.18412930407808104,1.449188219647997,0.9515192898600204,0.7786885245901639,0.9514886595629886,0.6110468523203539,0.9751951953377525,0.851963334164225,8.306559326618262e-05
28,0.20257473689902697,1.3479426592598602,0.9484465687948105,0.773224043715847,0.9481892913726526,0.5939293276430584,0.9720959584438028,0.8360384859549677,8.187119948743451e-05
29,0.16962589344206339,1.5143058037988415,0.9556162512803005,0.7704918032786885,0.9551199601612776,0.5712278256789951,0.9741557420412996,0.8385596278771352,8.064535268264886e-05
30,0.13974230851444755,1.6925332501245653,0.9603960396039604,0.7404371584699454,0.9605008678639301,0.5275209651521495,0.979808549317804,0.8290283124889986,7.93892626146237e-05
31,0.1360186639145451,1.5754759030523482,0.9634687606691703,0.7704918032786885,0.9634393857705087,0.5716513173595923,0.9806773961323456,0.8283357868291392,7.810416889260657e-05
32,0.18513332185781037,1.4770504070618928,0.9528849436667804,0.7595628415300546,0.9533070240947312,0.5667436403432109,0.9707371969365188,0.8305753629626166,7.679133974894987e-05
33,0.1257248465182632,1.586214037647705,0.9655172413793104,0.7486338797814208,0.9656935514803108,0.5585634197825934,0.9806191329941634,0.8281628380290866,7.545207078751861e-05
34,0.11437829261341004,1.586436327231305,0.9685899624445203,0.7704918032786885,0.9686130740798898,0.5929322689224892,0.9841052811485216,0.8502379255649295,7.40876837050858e-05
35,0.12358068786170391,1.6712829271163485,0.9672243086377603,0.7568306010928961,0.9673837610608598,0.5290675647619347,0.9818204202835371,0.7735296033348531,7.269952498697738e-05
36,0.13162543306633712,1.819682651112884,0.9662000682826903,0.7021857923497268,0.9657824476269086,0.5393526481259118,0.9835085998919546,0.804326051400388,7.128896457825368e-05
37,0.1255142504008546,1.6889936237957308,0.9672243086377603,0.7595628415300546,0.9669522076204415,0.5646000797815213,0.9824346492479333,0.8170879719753833,6.985739453173907e-05
38,0.13535287613024508,1.5780714760598717,0.9610788665073404,0.7841530054644809,0.9613301386120291,0.5868539977341861,0.9829689118665813,0.8413969360771743,6.840622763423395e-05
39,0.13110380151646753,1.4752323723797651,0.9655172413793104,0.7622950819672131,0.9649133385424408,0.5867329294504737,0.9830315610387977,0.8351912086648686,6.693689601226463e-05
40,0.10513584695945982,1.5337676858711387,0.9692727893479003,0.7896174863387978,0.9691945546688896,0.6000654165605273,0.9839893679463462,0.8432641011740158,6.545084971874742e-05
41,0.0972627350374021,1.521115728729669,0.9743939911232502,0.7950819672131147,0.9744114549898588,0.6031365298492132,0.9901584917102919,0.8542472746032392,6.394955530196153e-05
42,0.11827789567840379,1.60532225327009,0.9662000682826903,0.773224043715847,0.9662392896295661,0.5633818625691455,0.9853567883232651,0.831248323915897,6.243449435824278e-05
